step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balanceDeltaOrig,balanceDeltaDest,errorBalanceOrig,errorBalanceDest,isOrigZeroBalance,isDestZeroBalance,logAmount,transactionDay,transactionHour
18,CASH_OUT,202773.63,C543728349,92212.0,0.0,C708361565,0.0,202773.63,0,0,-92212.0,202773.63,110561.63,0.0,False,False,12.219850444254352,0,18
251,CASH_OUT,252535.08,C925013452,0.0,0.0,C1647448083,738652.6,991187.68,0,0,0.0,252535.08000000007,252535.08,-1.1641532182693479e-10,True,False,12.4393094085787,10,11
207,TRANSFER,132206.24,C261429073,0.0,0.0,C815677236,10663025.84,10795232.08,0,0,0.0,132206.24000000022,132206.24,0.0,True,False,11.792125970406955,8,15
34,PAYMENT,10473.38,C538894808,1827.0,0.0,M1091828986,0.0,0.0,0,0,-1827.0,0.0,8646.38,10473.38,False,True,9.256687554494476,1,10
353,CASH_IN,132940.07,C70003245,22241.0,155181.07,C119434384,0.0,0.0,0,0,132940.07,0.0,265880.14,132940.07,False,True,11.797661226306976,14,17
184,CASH_OUT,356968.72,C2112802513,20131.0,0.0,C2120030631,16073.38,373042.1,0,0,-20131.0,356968.72,336837.72,0.0,False,False,12.78540623923736,7,16
590,CASH_IN,378738.55,C2138577348,258.0,378996.55,C27141259,1545145.47,1166406.92,0,0,378738.55,-378738.5500000001,757477.1,757477.1000000001,False,False,12.844604044666008,24,14
278,CASH_IN,141376.7,C1386746473,2276794.41,2418171.12,C1662330657,1385093.69,1243716.99,0,0,141376.70999999996,-141376.69999999995,282753.41000000015,282753.3999999999,False,False,11.85919031137929,11,14
231,TRANSFER,170429.86,C236609791,0.0,0.0,C1287334959,205021.55,375451.4,0,0,0.0,170429.85000000003,170429.86,0.0099999999511055,True,False,12.046084980266516,9,15
322,TRANSFER,261403.83,C1038123551,0.0,0.0,C939815821,689428.04,950831.87,0,0,0.0,261403.83,261403.83,0.0,True,False,12.47382555743078,13,10
323,TRANSFER,985874.92,C1713544188,0.0,0.0,C1015415004,5662615.79,6648490.71,0,0,0.0,985874.92,985874.92,0.0,True,False,13.80128578388104,13,11
132,PAYMENT,5017.91,C445439516,366160.39,361142.48,M1286376155,0.0,0.0,0,0,-5017.910000000033,0.0,-5.820766091346741e-11,5017.91,False,True,8.52096805763522,5,12
284,PAYMENT,6289.02,C100142444,102204.0,95914.98,M1576632239,0.0,0.0,0,0,-6289.020000000004,0.0,0.0,6289.02,False,True,8.74671952933967,11,20
375,CASH_OUT,347571.83,C422356451,3223.0,0.0,C998499380,0.0,347571.83,0,0,-3223.0,347571.83,344348.83,0.0,False,False,12.758729504761405,15,15
34,PAYMENT,1332.63,C1417172052,473791.08,472458.45,M1412686735,0.0,0.0,0,0,-1332.6300000000049,0.0,0.0,1332.63,False,True,7.195659826684464,1,10
209,PAYMENT,6049.59,C1440776508,599722.0,593672.41,M1559466826,0.0,0.0,0,0,-6049.589999999967,0.0,0.0,6049.59,False,True,8.707911066931214,8,17
139,PAYMENT,7529.42,C907140792,0.0,0.0,M472798113,0.0,0.0,0,0,0.0,0.0,7529.42,7529.42,True,True,8.926706096130896,5,19
372,CASH_OUT,519493.52,C1953848372,0.0,0.0,C955026404,4357384.48,4876878.0,0,0,0.0,519493.5199999996,519493.52,0.0,True,False,13.160611540861357,15,12
238,PAYMENT,5024.64,C55496576,59418.0,54393.36,M1419830784,0.0,0.0,0,0,-5024.639999999999,0.0,0.0,5024.64,False,True,8.522308088001354,9,22
202,PAYMENT,13194.44,C209477730,312093.94,298899.51,M786189417,0.0,0.0,0,0,-13194.429999999991,0.0,0.0100000000093132,13194.44,False,True,9.48762659434584,8,10
130,CASH_IN,27583.85,C8415414,2732340.66,2759924.51,C495422431,174523.19,146939.35,0,0,27583.849999999627,-27583.84,55167.69999999972,55167.69,False,False,10.225021987953845,5,10
17,PAYMENT,3842.48,C1268829282,20043.0,16200.52,M509511895,0.0,0.0,0,0,-3842.48,0.0,0.0,3842.48,False,True,8.25413348518517,0,17
23,TRANSFER,37932.17,C105621575,11319.0,0.0,C45100087,132622.19,170554.36,0,0,-11319.0,37932.169999999984,26613.17,0.0,False,False,10.54358120619734,0,23
202,PAYMENT,4844.29,C1357694225,61240.0,56395.71,M1880879290,0.0,0.0,0,0,-4844.290000000001,0.0,0.0,4844.29,False,True,8.485762378054753,8,10
302,PAYMENT,56594.9,C154080001,0.0,0.0,M468572922,0.0,0.0,0,0,0.0,0.0,56594.9,56594.9,True,True,10.94369182340496,12,14
202,CASH_IN,191258.4,C1872313936,17924372.74,18115631.14,C1830967838,1374194.09,1250409.26,0,0,191258.40000000224,-123784.83000000007,382516.8000000008,315043.23,False,False,12.161385900807742,8,10
228,PAYMENT,14707.68,C2082805980,0.0,0.0,M654309785,0.0,0.0,0,0,0.0,0.0,14707.68,14707.68,True,True,9.596193074694831,9,12
164,TRANSFER,127253.37,C1140325539,0.0,0.0,C1958459562,389913.76,517167.13,0,0,0.0,127253.37,127253.37,0.0,True,False,11.75394327566986,6,20
324,CASH_IN,218199.02,C1666959162,2502451.78,2720650.8,C329456197,6399547.24,6181348.22,0,0,218199.02,-218199.02000000048,436398.04,436398.04,False,False,12.293167444040131,13,12
17,TRANSFER,339965.39,C1636511144,0.0,0.0,C916221467,3633747.53,3973712.92,0,0,0.0,339965.39000000013,339965.39,0.0,True,False,12.736602038764891,0,17
180,CASH_IN,26622.99,C1498358049,9814627.06,9841250.05,C1938763856,585744.21,559121.22,0,0,26622.990000000224,-26622.98999999999,53245.98000000045,53245.97999999998,False,False,10.189567968019904,7,12
500,PAYMENT,61069.98,C950192921,18778.37,0.0,M835682338,0.0,0.0,0,0,-18778.37,0.0,42291.61,61069.98,False,True,11.019792073247425,20,20
232,CASH_IN,132935.97,C1650424392,2563573.14,2696509.11,C2128721579,1610361.5,1477425.53,0,0,132935.96999999974,-132935.96999999997,265871.93999999994,265871.93999999994,False,False,11.797630385098726,9,16
354,PAYMENT,786.44,C1131321836,181051.85,180265.41,M1772307407,0.0,0.0,0,0,-786.4400000000023,0.0,0.0,786.44,False,True,6.668787177320956,14,18
393,CASH_OUT,197696.17,C531602536,0.0,0.0,C325848345,847072.27,1044768.44,0,0,0.0,197696.16999999995,197696.17,1.1641532182693479e-10,True,False,12.194491694438144,16,9
188,PAYMENT,9294.94,C1526680131,330741.83,321446.89,M187276454,0.0,0.0,0,0,-9294.940000000002,0.0,0.0,9294.94,False,True,9.137333024681878,7,20
285,PAYMENT,40741.21,C1721507264,60553.56,19812.35,M2036387467,0.0,0.0,0,0,-40741.21,0.0,0.0,40741.21,False,True,10.615019934750356,11,21
45,CASH_OUT,53948.17,C2020484331,5512.0,0.0,C1147694436,178052.68,232000.85,0,0,-5512.0,53948.17000000001,48436.17,-2.9103830456733704e-11,False,False,10.895797585952552,1,21
349,CASH_IN,343485.53,C449928915,3864815.46,4208300.99,C647414379,2190307.35,1846821.82,0,0,343485.53000000026,-343485.53,686971.0600000005,686971.0599999998,False,False,12.746903175901856,14,13
350,PAYMENT,9108.05,C725831391,0.0,0.0,M1946577026,0.0,0.0,0,0,0.0,0.0,9108.05,9108.05,True,True,9.117023703806485,14,14
299,PAYMENT,25299.47,C1281467790,146044.0,120744.53,M2006048371,0.0,0.0,0,0,-25299.47,0.0,0.0,25299.47,False,True,10.138578251618158,12,11
202,PAYMENT,2985.32,C1505321488,0.0,0.0,M700523219,0.0,0.0,0,0,0.0,0.0,2985.32,2985.32,True,True,8.001797139135485,8,10
36,PAYMENT,10274.41,C395194215,0.0,0.0,M1344595546,0.0,0.0,0,0,0.0,0.0,10274.41,10274.41,True,True,9.237508941244744,1,12
309,CASH_IN,66040.97,C931856377,9914438.93,9980479.89,C157568520,679407.29,613366.32,0,0,66040.9600000009,-66040.97000000009,132081.93000000156,132081.94000000006,False,False,11.09804572799496,12,21
300,CASH_IN,139990.0,C1000448950,52022.0,192012.0,C378952841,0.0,0.0,0,0,139990.0,0.0,279980.0,139990.0,False,True,11.84933341381074,12,12
376,TRANSFER,1722281.2,C1289460271,12675.0,0.0,C1961345408,2415040.87,4137322.07,0,0,-12675.0,1722281.1999999995,1709606.2,4.656612873077393e-10,False,False,14.359160829753304,15,16
231,CASH_OUT,370516.41,C1319715508,0.0,0.0,C1130162161,697889.81,1068406.22,0,0,0.0,370516.4099999999,370516.41,0.0,True,False,12.822655713167563,9,15
550,PAYMENT,6606.3,C392281625,0.0,0.0,M1493740310,0.0,0.0,0,0,0.0,0.0,6606.3,6606.3,True,True,8.795930377386211,22,22
43,CASH_IN,44310.14,C497488189,4096028.11,4140338.25,C1679820684,327378.55,283068.41,0,0,44310.14000000013,-44310.140000000014,88620.28000000026,88620.28000000003,False,False,10.698991391689257,1,19
181,PAYMENT,8520.64,C1146018228,70116.0,61595.36,M684248403,0.0,0.0,0,0,-8520.64,0.0,0.0,8520.64,False,True,9.050364089562784,7,13
17,CASH_OUT,233812.41,C136234959,52571.0,0.0,C1476936045,0.0,233812.41,0,0,-52571.0,233812.41,181241.41,0.0,False,False,12.362278683090413,0,17
276,PAYMENT,31574.67,C180279129,57817.31,26242.63,M1858715255,0.0,0.0,0,0,-31574.68,0.0,-0.0099999999947613,31574.67,False,True,10.360142166312649,11,12
36,CASH_IN,228876.03,C1177620726,6763010.13,6991886.16,C876369005,509568.96,280692.93,0,0,228876.03000000023,-228876.03000000003,457752.0600000005,457752.06,False,False,12.340940151407713,1,12
350,PAYMENT,6117.04,C2052031360,0.0,0.0,M471720888,0.0,0.0,0,0,0.0,0.0,6117.04,6117.04,True,True,8.718997062773816,14,14
43,CASH_IN,240683.42,C420042590,20126.0,260809.42,C848555028,0.0,0.0,0,0,240683.42,0.0,481366.84,240683.42,False,True,12.3912418937992,1,19
45,CASH_OUT,249870.61,C743747345,13804.0,0.0,C904471872,437159.3,687029.91,0,0,-13804.0,249870.61000000004,236066.61,-1.1641532182693479e-10,False,False,12.42870250492728,1,21
209,CASH_IN,136731.02,C845745148,4372072.01,4508803.03,C1161977653,662197.62,525466.6,0,0,136731.02000000048,-136731.02000000002,273462.04000000004,273462.04000000004,False,False,11.825778230835482,8,17
262,PAYMENT,7932.99,C626408739,103327.0,95394.01,M1148178515,0.0,0.0,0,0,-7932.990000000005,0.0,0.0,7932.99,False,True,8.978911340675195,10,22
37,CASH_OUT,278962.35,C2014757846,0.0,0.0,C1338686176,1533187.39,1812149.73,0,0,0.0,278962.3400000001,278962.35,0.0099999997764825,True,False,12.53883569016759,1,13
282,CASH_IN,153975.31,C1704934495,22516.0,176491.31,C408236679,902746.45,748771.14,0,0,153975.31,-153975.30999999994,307950.62,307950.62,False,False,11.944554038393708,11,18
357,PAYMENT,539.53,C440771321,0.0,0.0,M1945958138,0.0,0.0,0,0,0.0,0.0,539.53,539.53,True,True,6.292550139701776,14,21
308,CASH_IN,248682.26,C1126269918,3686490.3,3935172.57,C1543744151,581853.17,333170.9,0,0,248682.27,-248682.27,497364.53000000026,497364.53,False,False,12.423935317514012,12,20
308,CASH_OUT,152196.32,C1985714348,0.0,0.0,C1942942305,935387.48,1087583.8,0,0,0.0,152196.3200000001,152196.32,0.0,True,False,11.932933115844708,12,20
356,CASH_OUT,19557.48,C2027579474,0.0,0.0,C1373130111,1448786.02,1468343.49,0,0,0.0,19557.46999999997,19557.48,0.0100000000093132,True,False,9.881164230957808,14,20
130,CASH_OUT,164485.31,C2099860466,0.0,0.0,C1529440035,825640.07,990125.38,0,0,0.0,164485.31000000006,164485.31,-1.1641532182693479e-10,True,False,12.010582623839932,5,10
21,CASH_OUT,95047.56,C1101130000,0.0,0.0,C1870570595,1213398.79,1308446.35,0,0,0.0,95047.56000000006,95047.56,0.0,True,False,11.46214319788072,0,21
402,PAYMENT,2128.4,C1082160362,20915.0,18786.6,M1376374155,0.0,0.0,0,0,-2128.400000000001,0.0,0.0,2128.4,False,True,7.6635955288805055,16,18
160,PAYMENT,18269.36,C1772986896,20845.0,2575.64,M2012794939,0.0,0.0,0,0,-18269.36,0.0,0.0,18269.36,False,True,9.81303535361142,6,16
355,PAYMENT,13698.71,C92357919,313057.0,299358.29,M1730100095,0.0,0.0,0,0,-13698.71000000002,0.0,0.0,13698.71,False,True,9.52512994370896,14,19
233,CASH_OUT,3388.09,C1847271779,721.0,0.0,C553162522,5628938.1,5632326.19,0,0,-721.0,3388.0900000007823,2667.09,-9.313225746154783e-10,False,False,8.128316727760778,9,17
302,PAYMENT,18836.21,C51155857,0.0,0.0,M2125898991,0.0,0.0,0,0,0.0,0.0,18836.21,18836.21,True,True,9.843589447992096,12,14
282,CASH_OUT,91756.96,C8683069,20072.0,0.0,C576202020,1097819.46,1189576.42,0,0,-20072.0,91756.95999999996,71684.96,0.0,False,False,11.426909519646792,11,18
155,CASH_IN,178035.45,C995429954,22918695.3,23096730.76,C1891423137,247926.88,69891.43,0,0,178035.4600000009,-178035.45,356070.91000000015,356070.9,False,False,12.089743583591526,6,11
354,CASH_IN,71966.58,C740976866,17039698.95,17111665.53,C1140645747,4065941.51,3993974.93,0,0,71966.58000000194,-71966.57999999961,143933.16000000015,143933.15999999968,False,False,11.183971018814937,14,18
44,PAYMENT,2611.94,C715993447,141.0,0.0,M1874266700,0.0,0.0,0,0,-141.0,0.0,2470.94,2611.94,False,True,7.868231303144465,1,20
240,PAYMENT,12492.84,C320540298,468.22,0.0,M1238329933,0.0,0.0,0,0,-468.22,0.0,12024.62,12492.84,False,True,9.432991001824565,10,0
376,PAYMENT,25296.94,C867221972,21569.0,0.0,M1294852919,0.0,0.0,0,0,-21569.0,0.0,3727.939999999999,25296.94,False,True,10.138478248475684,15,16
202,PAYMENT,23431.96,C51691923,31183.0,7751.04,M1770902743,0.0,0.0,0,0,-23431.96,0.0,0.0,23431.96,False,True,10.06189885728254,8,10
236,PAYMENT,6749.54,C946751272,84258.0,77508.46,M1658062741,0.0,0.0,0,0,-6749.539999999994,0.0,0.0,6749.54,False,True,8.817377780666746,9,20
329,PAYMENT,71536.51,C1056458251,254099.6,182563.09,M1625965046,0.0,0.0,0,0,-71536.51000000001,0.0,-2.9103830456733704e-11,71536.51,False,True,11.177977206504172,13,17
9,CASH_OUT,435917.67,C335610666,0.0,0.0,C1767735686,909588.92,1345506.59,0,0,0.0,435917.67,435917.67,0.0,True,False,12.98521096823379,0,9
302,CASH_IN,91923.36,C2006260657,3590501.74,3682425.1,C1286054728,2526449.95,2355160.53,0,0,91923.35999999988,-171289.4200000004,183846.7199999997,263212.78000000026,False,False,11.428721343947792,12,14
262,CASH_IN,25119.24,C139566598,1371443.46,1396562.7,C441802062,7850277.45,7825158.21,0,0,25119.23999999999,-25119.240000000224,50238.47999999998,50238.48000000045,False,False,10.131429174676622,10,22
189,PAYMENT,13953.66,C1655300490,55.0,0.0,M1019308666,0.0,0.0,0,0,-55.0,0.0,13898.66,13953.66,False,True,9.543568781646384,7,21
229,CASH_OUT,314269.82,C1103942186,0.0,0.0,C833179343,2498676.29,2812946.11,0,0,0.0,314269.81999999983,314269.82,0.0,True,False,12.658010377241157,9,13
303,CASH_IN,208654.88,C922668177,19578836.28,19787491.16,C2025353027,968742.43,760087.55,0,0,208654.87999999896,-208654.88,417309.7599999979,417309.76,False,False,12.248441666787247,12,15
251,TRANSFER,149350.35,C1962863386,0.0,0.0,C487018190,1514025.88,1663376.23,0,0,0.0,149350.3500000001,149350.35,0.0,True,False,11.91405686277314,10,11
36,CASH_IN,271622.76,C871814032,124201.0,395823.76,C648735090,149948.26,0.0,0,0,271622.76,-149948.26,543245.52,421571.02,False,False,12.51217315243096,1,12
376,TRANSFER,3398678.99,C1548026522,0.0,0.0,C164033249,7732215.18,11130894.18,0,0,0.0,3398679.0,3398678.99,-0.0099999997764825,True,False,15.03889767596712,15,16
206,TRANSFER,166382.83,C202810499,11846.0,0.0,C1486617456,19289.87,185672.7,0,0,-11846.0,166382.83000000002,154536.83,-2.9103830456733704e-11,False,False,12.022052627166634,8,14
325,CASH_IN,32089.17,C845402691,452.0,32541.17,C872143753,0.0,0.0,0,0,32089.17,0.0,64178.34,32089.17,False,True,10.376305031690368,13,13
378,CASH_OUT,125910.25,C2046138123,31268.0,0.0,C253636858,492242.89,618153.14,0,0,-31268.0,125910.25,94642.25,0.0,False,False,11.74333257267262,15,18
323,CASH_OUT,255089.15,C1927333807,0.0,0.0,C1431689012,7322320.43,7577409.57,0,0,0.0,255089.1400000006,255089.15,0.0099999997764825,True,False,12.44937229107553,13,11
595,CASH_OUT,44036.51,C1196294019,12487.0,0.0,C1631672974,0.0,44036.51,0,0,-12487.0,44036.51,31549.51,0.0,False,False,10.69279704972866,24,19
133,TRANSFER,270213.94,C1380874858,33404.0,0.0,C1710064448,105327.6,549463.69,0,0,-33404.0,444136.09,236809.94,-173922.1499999999,False,False,12.506972995355689,5,13
14,CASH_IN,17944.87,C354454287,7455113.54,7473058.4,C1581067516,2561606.86,2188773.68,0,0,17944.860000000335,-372833.1799999997,35889.73000000045,390778.0499999998,False,False,9.79511528387768,0,14
212,CASH_OUT,109697.95,C2039937537,0.0,0.0,C14678034,415880.87,525578.82,0,0,0.0,109697.94999999995,109697.95,0.0,True,False,11.605495074658718,8,20
301,CASH_OUT,56009.97,C1811313017,0.0,0.0,C955097010,13091080.66,13147090.63,0,0,0.0,56009.97000000067,56009.97,0.0,True,False,10.933302843389928,12,13
37,CASH_OUT,54596.37,C874641660,0.0,0.0,C1436705538,77693.18,132289.56,0,0,0.0,54596.380000000005,54596.37,-0.0100000000093132,True,False,10.907740992074688,1,13
154,PAYMENT,17689.76,C1444667183,50609.0,32919.24,M1822797738,0.0,0.0,0,0,-17689.760000000002,0.0,0.0,17689.76,False,True,9.78079774835648,6,10
239,PAYMENT,1816.35,C1906363185,20025.0,18208.65,M682190749,0.0,0.0,0,0,-1816.3499999999983,0.0,0.0,1816.35,False,True,7.505134675052703,9,23
43,CASH_OUT,215798.41,C60072861,26250.0,0.0,C56769988,0.0,215798.41,0,0,-26250.0,215798.41,189548.41,0.0,False,False,12.28210459778946,1,19
201,CASH_OUT,452564.12,C621080707,9294.0,0.0,C926433545,4854053.36,5306617.48,0,0,-9294.0,452564.1200000001,443270.12,0.0,False,False,13.022686943370047,8,9
355,PAYMENT,21697.05,C1922805667,94362.0,72664.95,M1485537999,0.0,0.0,0,0,-21697.050000000003,0.0,0.0,21697.05,False,True,9.98497767373959,14,19
375,CASH_IN,445952.31,C85610809,65478.0,511430.31,C1814976016,2181543.93,1735591.62,0,0,445952.31,-445952.31000000006,891904.62,891904.6200000001,False,False,13.007969539423572,15,15
597,PAYMENT,13216.94,C259688187,5154.0,0.0,M1076445025,0.0,0.0,0,0,-5154.0,0.0,8062.94,13216.94,False,True,9.489330276755457,24,21
180,PAYMENT,31228.56,C1967332037,10621.27,0.0,M1233080485,0.0,0.0,0,0,-10621.27,0.0,20607.29,31228.56,False,True,10.349120361160905,7,12
287,CASH_OUT,65564.36,C162055747,0.0,0.0,C1683290595,1725161.89,1790726.25,0,0,0.0,65564.3600000001,65564.36,0.0,True,False,11.090802786684836,11,23
211,PAYMENT,9567.55,C1273874094,27503.0,17935.45,M1894384995,0.0,0.0,0,0,-9567.55,0.0,0.0,9567.55,False,True,9.166236957815904,8,19
203,PAYMENT,6338.98,C572162032,0.0,0.0,M1044687730,0.0,0.0,0,0,0.0,0.0,6338.98,6338.98,True,True,8.754630892852163,8,11
180,CASH_IN,227303.99,C1928584495,253821.0,481124.99,C1105380648,58601.63,0.0,0,0,227303.99,-58601.63,454607.98,285905.62,False,False,12.33404796296526,7,12
33,PAYMENT,11290.06,C1154661403,36051.0,24760.94,M1242381686,0.0,0.0,0,0,-11290.06,0.0,0.0,11290.06,False,True,9.33176654113328,1,9
308,PAYMENT,24548.01,C1308676481,446.0,0.0,M224684643,0.0,0.0,0,0,-446.0,0.0,24102.01,24548.01,False,True,10.108426806543976,12,20
522,CASH_OUT,195414.22,C1931884521,104593.0,0.0,C494328780,336998.11,532412.33,0,0,-104593.0,195414.22,90821.22,0.0,False,False,12.18288190706204,21,18
522,CASH_OUT,236909.3,C1583490594,54282.0,0.0,C1064628844,0.0,236909.3,0,0,-54282.0,236909.3,182627.3,0.0,False,False,12.375436867462597,21,18
705,TRANSFER,128454.04,C1616716689,268242.74,139788.7,C1472361938,534299.83,662753.87,0,0,-128454.03999999998,128454.04000000004,0.0,0.0,False,False,11.763334238825497,29,9
330,CASH_OUT,217155.71,C1978391536,0.0,0.0,C1578141067,718814.08,935969.8,0,0,0.0,217155.7200000001,217155.71,-0.0100000001257285,True,False,12.288374537784897,13,18
300,CASH_IN,339030.74,C1689561946,52834.0,391864.74,C766531344,59763.98,0.0,0,0,339030.74,-59763.98,678061.48,398794.72,False,False,12.733849010298314,12,12
19,PAYMENT,11275.63,C877678526,0.0,0.0,M18836929,0.0,0.0,0,0,0.0,0.0,11275.63,11275.63,True,True,9.33048772154948,0,19
178,CASH_IN,321415.89,C905603325,3189378.73,3510794.62,C198626528,2383156.93,2061741.04,0,0,321415.89000000013,-321415.89000000013,642831.7800000003,642831.7800000003,False,False,12.680494282242671,7,10
225,TRANSFER,407882.03,C460567260,65303.0,0.0,C179267309,691189.1,1099071.13,0,0,-65303.0,407882.0299999999,342579.03,0.0,False,False,12.918735721106057,9,9
380,CASH_OUT,73515.13,C290706444,0.0,0.0,C144237944,2108389.14,2181904.27,0,0,0.0,73515.12999999989,73515.13,0.0,True,False,11.205260116906343,15,20
38,CASH_OUT,329669.81,C1137712481,41497.0,0.0,C1049500017,0.0,636951.38,0,0,-41497.0,636951.38,288172.81,-307281.57,False,False,12.705849890108516,1,14
322,CASH_OUT,328853.84,C726481893,107071.0,0.0,C392406110,8675851.08,9004704.92,0,0,-107071.0,328853.83999999985,221782.84000000003,0.0,False,False,12.703371716577704,13,10
371,PAYMENT,48382.16,C937971385,0.0,0.0,M1739754366,0.0,0.0,0,0,0.0,0.0,48382.16,48382.16,True,True,10.786907098277387,15,11
327,CASH_IN,88961.51,C519047046,45377.0,134338.51,C1601232786,3123311.86,3034350.35,0,0,88961.51000000001,-88961.50999999978,177923.02000000002,177923.01999999955,False,False,11.395970324014431,13,15
133,CASH_OUT,32530.47,C1085346839,0.0,0.0,C521658488,3886698.09,3919228.56,0,0,0.0,32530.470000000205,32530.47,0.0,True,False,10.389963207502658,5,13
131,DEBIT,11131.58,C289085866,50349.0,39217.42,C963929994,83051.44,94183.02,0,0,-11131.580000000002,11131.580000000002,0.0,0.0,False,False,9.317631223336669,5,11
374,TRANSFER,169635.26,C625359422,0.0,0.0,C762002277,399049.03,568684.29,0,0,0.0,169635.26,169635.26,0.0,True,False,12.041411776658393,15,14
375,CASH_OUT,81776.48,C2015078288,0.0,0.0,C1934377048,657738.91,739515.39,0,0,0.0,81776.47999999998,81776.48,0.0,True,False,11.311757179063816,15,15
189,PAYMENT,4640.44,C349939670,31844.0,27203.56,M1751570991,0.0,0.0,0,0,-4640.439999999999,0.0,0.0,4640.44,False,True,8.442779941900893,7,21
185,CASH_OUT,301740.23,C864132444,108798.0,0.0,C773699768,1129106.06,1430846.3,0,0,-108798.0,301740.24,192942.23,-0.0100000000093132,False,False,12.617325074742883,7,17
133,DEBIT,1900.36,C1516513669,2.0,0.0,C2114725174,657096.53,375567.91,0,0,-2.0,-281528.62000000005,1898.36,283428.98000000004,False,False,7.550324698573111,5,13
251,PAYMENT,1799.77,C376772843,465.0,0.0,M1207849214,0.0,0.0,0,0,-465.0,0.0,1334.77,1799.77,False,True,7.495969630191205,10,11
399,CASH_OUT,383946.87,C1197218881,10653.0,0.0,C1284891258,684858.26,1068805.13,0,0,-10653.0,383946.8699999999,373293.87,0.0,False,False,12.858262067145958,16,15
710,DEBIT,9993.14,C1993153122,29873.0,19879.86,C2075293285,667924.73,677917.87,0,0,-9993.14,9993.140000000014,0.0,0.0,False,False,9.209754200211076,29,14
163,PAYMENT,8762.97,C853501994,5478.0,0.0,M1387326189,0.0,0.0,0,0,-5478.0,0.0,3284.97,8762.97,False,True,9.078404277615022,6,19
394,CASH_IN,255831.88,C1488307964,11725954.71,11981786.59,C247505444,45417946.05,45162114.17,0,0,255831.87999999896,-255831.87999999523,511663.7599999998,511663.7599999979,False,False,12.45227969778684,16,10
261,PAYMENT,2923.46,C1545606269,0.0,0.0,M1397310095,0.0,0.0,0,0,0.0,0.0,2923.46,2923.46,True,True,7.980865127237823,10,21
694,PAYMENT,15333.1,C241030094,101477.0,86143.9,M833009683,0.0,0.0,0,0,-15333.100000000006,0.0,0.0,15333.1,False,True,9.637834385553164,28,22
36,PAYMENT,1840.23,C212337887,5319.08,3478.86,M1087529495,0.0,0.0,0,0,-1840.22,0.0,0.0100000000002182,1840.23,False,True,7.518189105531831,1,12
164,CASH_OUT,189248.35,C136698011,29989.0,0.0,C1917582519,0.0,189248.35,0,0,-29989.0,189248.35,159259.35,0.0,False,False,12.150820736683492,6,20
140,PAYMENT,18753.48,C1628175367,50861.2,32107.72,M1211324899,0.0,0.0,0,0,-18753.48,0.0,0.0,18753.48,False,True,9.839187936191868,5,20
35,PAYMENT,22804.93,C1774451797,0.0,0.0,M766297664,0.0,0.0,0,0,0.0,0.0,22804.93,22804.93,True,True,10.034775868844884,1,11
185,PAYMENT,38392.21,C1256646535,0.0,0.0,M245567415,0.0,0.0,0,0,0.0,0.0,38392.21,38392.21,True,True,10.555635900024136,7,17
525,CASH_IN,307979.96,C767801736,1327399.69,1635379.65,C1683536364,1407374.56,1099394.6,0,0,307979.96,-307979.96,615959.9199999999,615959.9199999999,False,False,12.63779324186307,21,21
335,CASH_IN,98932.38,C2033626434,1609496.52,1708428.9,C1360574838,3484293.51,3385361.13,0,0,98932.37999999987,-98932.37999999987,197864.75999999975,197864.75999999975,False,False,11.502201973305256,13,23
297,TRANSFER,31479113.67,C129944225,0.0,0.0,C44870833,44341934.85,75821048.52,0,0,0.0,31479113.669999994,31479113.67,1.4901161193847656e-08,True,False,17.26483485754748,12,9
157,PAYMENT,2845.7,C722874428,8384.0,5538.3,M2092069728,0.0,0.0,0,0,-2845.7,0.0,0.0,2845.7,False,True,7.953915707647822,6,13
132,CASH_IN,194096.24,C827495481,6667455.24,6861551.47,C2116606048,241126.38,47030.14,0,0,194096.22999999952,-194096.24,388192.4699999997,388192.48,False,False,12.176114549581506,5,12
323,PAYMENT,29213.29,C1311681292,12956.0,0.0,M1739290727,0.0,0.0,0,0,-12956.0,0.0,16257.29,29213.29,False,True,10.282413252108936,13,11
404,PAYMENT,1002.99,C1796020538,12118.0,11115.01,M1752870897,0.0,0.0,0,0,-1002.9899999999998,0.0,0.0,1002.99,False,True,6.911737340042709,16,20
354,CASH_IN,110847.74,C535820947,2160689.0,2271536.74,C1855341567,1549244.92,1438397.18,0,0,110847.74000000022,-110847.74,221695.48000000045,221695.48,False,False,11.615921848268083,14,18
44,CASH_OUT,45362.34,C820709458,0.0,0.0,C1791458728,922458.94,967821.28,0,0,0.0,45362.34000000008,45362.34,-1.1641532182693479e-10,True,False,10.722459568847812,1,20
137,CASH_OUT,368897.02,C2024314200,107044.72,0.0,C530339642,0.0,368897.02,0,0,-107044.72,368897.02,261852.3,0.0,False,False,12.81827551626215,5,17
140,PAYMENT,4921.22,C268929680,38971.0,34049.78,M399784025,0.0,0.0,0,0,-4921.220000000001,0.0,0.0,4921.22,False,True,8.501514927229637,5,20
164,CASH_OUT,159939.58,C880481635,50284.0,0.0,C1030996885,175254.92,335194.49,0,0,-50284.0,159939.56999999998,109655.58,0.0100000000093132,False,False,11.98255765023919,6,20
